id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers,cleaned_text,no_stopwords,lemmatized_text,original_length,cleaned_length,final_length,word_count,textblob_polarity,textblob_subjectivity,textblob_sentiment,vader_compound,vader_positive,vader_negative,vader_neutral,vader_sentiment,ml_sentiment,ml_confidence,ensemble_sentiment
tweet_833,Google is it's okay #hate,neutral,Google,2025-08-20 20:18:10,user_376,89,54,484,google is it is okay hate,google okay hate,google okay hate,25,25,16,3,-0.15000000000000002,0.7,negative,-0.4215,0.288,0.561,0.152,negative,neutral,0.8557835151834463,negative
tweet_834,Apple is typical omg,neutral,Apple,2025-08-26 03:11:02,user_428,62,93,490,apple is typical omg,apple typical omg,apple typical omg,20,20,17,3,-0.16666666666666666,0.5,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.754648641875648,neutral
tweet_835,perfect choice iPhone 15! agree?,positive,iPhone 15,2025-08-18 06:07:05,user_129,68,475,7244,perfect choice iphone 15! agree?,perfect choice iphone 15 ! agree ?,perfect choice iphone agree,32,32,27,4,1.0,1.0,positive,0.7351,0.756,0.0,0.244,positive,positive,0.8717016573008345,positive
tweet_836,perfect choice Amazon! #fail,positive,Amazon,2025-08-26 20:04:53,user_87,37,138,5297,perfect choice amazon! fail,perfect choice amazon ! fail,perfect choice amazon fail,28,27,26,4,0.25,0.65,positive,0.2263,0.545,0.354,0.101,positive,positive,0.8773309355002342,positive
tweet_837,Google is not bad 👍,neutral,Google,2025-08-15 18:10:34,user_380,59,114,1094,google is not bad,google not bad,google not bad,19,17,14,3,0.3499999999999999,0.6666666666666666,positive,0.431,0.588,0.0,0.412,positive,neutral,0.8710632140529305,positive
tweet_838,blown away Olympics 2024! ,positive,Olympics 2024,2025-08-14 23:06:40,user_120,60,149,8383,blown away olympics 2024!,blown away olympics 2024 !,blown away olympics,26,25,19,3,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.8955536488843102,positive
tweet_839,Apple is a useless #hashtag,negative,Apple,2025-08-24 06:35:11,user_402,72,375,3815,apple is a useless hashtag,apple useless hashtag,apple useless hashtag,27,26,21,3,-0.5,0.2,negative,-0.4215,0.0,0.583,0.417,negative,negative,0.8065265758764157,negative
tweet_840,Climate Change is a not worth it via @user!!!,negative,Climate Change,2025-08-15 20:34:18,user_182,84,363,5892,climate change is a not worth it via !!!,climate change not worth ! ! !,climate change not worth,45,40,24,4,-0.15,0.1,negative,-0.1695,0.0,0.357,0.643,negative,negative,0.7594248284666107,negative
tweet_841,highly recommend Apple! ,positive,Apple,2025-08-23 11:15:41,user_45,90,432,5000,highly recommend apple!,highly recommend apple !,highly recommend apple,24,23,22,3,0.16,0.54,positive,0.4201,0.583,0.0,0.417,positive,positive,0.9145011404986355,positive
tweet_842,outstanding ChatGPT! 👎,positive,ChatGPT,2025-08-23 01:58:26,user_54,58,274,2343,outstanding chatgpt!,outstanding chatgpt !,outstanding chatgpt,22,20,19,2,0.5,0.875,positive,0.6124,0.8,0.0,0.2,positive,positive,0.8013938558999076,positive
tweet_843,exceeded expectations iPhone 15! #hashtag,positive,iPhone 15,2025-08-18 11:40:42,user_415,73,302,1977,exceeded expectations iphone 15! hashtag,exceeded expectations iphone 15 ! hashtag,exceeded expectation iphone hashtag,41,40,35,4,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.9097790735025829,positive
tweet_844,fantastic experience Olympics 2024! omg,positive,Olympics 2024,2025-08-30 04:17:07,user_214,22,191,7793,fantastic experience olympics 2024! omg,fantastic experience olympics 2024 ! omg,fantastic experience olympics omg,39,39,33,4,0.4,0.9,positive,0.5574,0.545,0.0,0.455,positive,positive,0.8188894734825966,positive
tweet_845,Google is a total disappointment 👍,negative,Google,2025-08-30 11:11:05,user_311,78,248,8888,google is a total disappointment,google total disappointment,google total disappointment,34,32,27,3,-0.3,0.575,negative,-0.5563,0.0,0.642,0.358,negative,negative,0.8687901018318722,negative
tweet_846,excellent service Netflix! #love,positive,Netflix,2025-08-24 17:12:01,user_400,85,431,8180,excellent service netflix! love,excellent service netflix ! love,excellent service netflix love,32,31,30,4,0.75,0.8,positive,0.836,0.798,0.0,0.202,positive,positive,0.8909791087480552,positive
tweet_847,Netflix is a complete failure #hashtag,negative,Netflix,2025-08-13 21:05:08,user_357,78,193,8698,netflix is a complete failure hashtag,netflix complete failure hashtag,netflix complete failure hashtag,38,37,32,4,-0.10833333333333332,0.35,negative,-0.5106,0.0,0.524,0.476,negative,negative,0.8275546661694438,negative
tweet_848,Apple is standard quality 👎,neutral,Apple,2025-08-05 23:35:29,user_200,78,472,5187,apple is standard quality,apple standard quality,apple standard quality,27,25,22,3,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.8396404326948006,neutral
tweet_849,exceeded expectations Amazon! omg,positive,Amazon,2025-08-05 05:15:17,user_73,30,499,9560,exceeded expectations amazon! omg,exceeded expectations amazon ! omg,exceeded expectation amazon omg,33,33,31,4,0.0,0.0,neutral,0.1779,0.362,0.0,0.638,positive,positive,0.896100356314027,positive
tweet_850,Olympics 2024 is reasonable option check this out!,neutral,Olympics 2024,2025-08-09 09:16:06,user_162,66,351,1049,olympics 2024 is reasonable option check this out!,olympics 2024 reasonable option check !,olympics reasonable option check,50,50,32,4,0.2,0.6,positive,0.0,0.0,0.0,1.0,neutral,neutral,0.8738349237528705,neutral
tweet_851,Climate Change is average product 😢,neutral,Climate Change,2025-08-07 08:14:23,user_127,33,434,8366,climate change is average product,climate change average product,climate change average product,35,33,30,4,-0.15,0.39999999999999997,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.8559140703435523,neutral
tweet_852,amazing product Microsoft! agree?,positive,Microsoft,2025-08-26 09:43:15,user_77,77,451,8973,amazing product microsoft! agree?,amazing product microsoft ! agree ?,amazing product microsoft agree,33,33,31,4,0.6000000000000001,0.9,positive,0.743,0.759,0.0,0.241,positive,positive,0.8508688818239873,positive
tweet_853,awesome iPhone 15! 😍,positive,iPhone 15,2025-08-05 08:10:59,user_370,16,314,5858,awesome iphone 15!,awesome iphone 15 !,awesome iphone,20,18,14,2,1.0,1.0,positive,0.6249,0.804,0.0,0.196,positive,positive,0.8691075308486074,positive
tweet_854,highly recommend Tesla Model 3! 🔥,positive,Tesla Model 3,2025-08-05 08:44:47,user_110,52,374,1868,highly recommend tesla model 3!,highly recommend tesla model 3 !,highly recommend tesla model,33,31,28,4,0.16,0.54,positive,0.4201,0.482,0.0,0.518,positive,positive,0.8853494665654252,positive
tweet_855,iPhone 15 is a terrible quality 👎,negative,iPhone 15,2025-08-15 16:59:45,user_140,34,55,5425,iphone 15 is a terrible quality,iphone 15 terrible quality,iphone terrible quality,33,31,23,3,-1.0,1.0,negative,-0.4767,0.0,0.608,0.392,negative,negative,0.8196075865746151,negative
tweet_856,best ever Google! lol,positive,Google,2025-08-18 04:52:58,user_130,21,120,6662,best ever google! lol,best ever google ! lol,best ever google lol,21,21,20,4,0.9,0.5,positive,0.7906,0.778,0.0,0.222,positive,positive,0.8321862851334566,positive
tweet_857,ChatGPT is reasonable option lol,neutral,ChatGPT,2025-08-24 15:02:25,user_366,82,480,4587,chatgpt is reasonable option lol,chatgpt reasonable option lol,chatgpt reasonable option lol,32,32,29,4,0.5,0.6499999999999999,positive,0.4215,0.483,0.0,0.517,positive,neutral,0.8176467152030323,positive
tweet_858,Google is as expected check this out!,neutral,Google,2025-08-15 06:12:36,user_497,71,176,1579,google is as expected check this out!,google expected check !,google expected check,37,37,21,3,-0.1,0.4,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.8260215468080633,neutral
tweet_859,top notch Olympics 2024! ,positive,Olympics 2024,2025-08-30 10:41:50,user_136,11,498,5419,top notch olympics 2024!,top notch olympics 2024 !,top notch olympics,25,24,18,3,0.5,0.5,positive,0.2023,0.474,0.0,0.526,positive,positive,0.9134550136648074,positive
tweet_860,Microsoft is it's okay #fail,neutral,Microsoft,2025-08-18 13:40:33,user_196,97,388,5304,microsoft is it is okay fail,microsoft okay fail,microsoft okay fail,28,28,19,3,0.0,0.4,neutral,-0.3818,0.297,0.547,0.156,negative,neutral,0.7996018759083783,neutral
tweet_861,TESLA MODEL 3 IS A WORST PURCHASE 👎,negative,Tesla Model 3,2025-08-25 22:57:55,user_319,42,206,7363,tesla model 3 is a worst purchase,tesla model 3 worst purchase,tesla model worst purchase,35,33,26,4,-1.0,1.0,negative,-0.6249,0.0,0.577,0.423,negative,negative,0.8641543123343282,negative
tweet_862,Climate Change is a terrible quality lol,negative,Climate Change,2025-08-16 15:20:53,user_468,80,170,3300,climate change is a terrible quality lol,climate change terrible quality lol,climate change terrible quality lol,40,40,35,5,-0.09999999999999998,0.85,neutral,-0.0772,0.315,0.348,0.337,negative,negative,0.769908585409299,negative
tweet_863,Olympics 2024 is a terrible quality ,negative,Olympics 2024,2025-08-28 19:43:06,user_129,9,141,1456,olympics 2024 is a terrible quality,olympics 2024 terrible quality,olympics terrible quality,36,35,25,3,-1.0,1.0,negative,-0.4767,0.0,0.608,0.392,negative,negative,0.8474590902979815,negative
tweet_864,Olympics 2024 is a useless #hashtag,negative,Olympics 2024,2025-08-03 17:23:29,user_210,99,310,4663,olympics 2024 is a useless hashtag,olympics 2024 useless hashtag,olympics useless hashtag,35,34,24,3,-0.5,0.2,negative,-0.4215,0.0,0.583,0.417,negative,negative,0.7582551691376779,negative
tweet_865,iPhone 15 is a avoid this 😢,negative,iPhone 15,2025-08-08 04:36:54,user_7,70,405,2996,iphone 15 is a avoid this,iphone 15 avoid,iphone avoid,27,25,12,2,0.0,0.0,neutral,-0.296,0.0,0.688,0.312,negative,negative,0.8450999361400287,negative
tweet_866,Netflix is could be better 💯,neutral,Netflix,2025-08-17 14:26:59,user_348,38,391,2785,netflix is could be better,netflix could better,netflix could better,28,26,20,3,0.5,0.5,positive,0.4404,0.592,0.0,0.408,positive,neutral,0.8635126150153518,positive
tweet_867,Google is it's okay #hate,neutral,Google,2025-08-07 15:43:42,user_196,41,88,966,google is it is okay hate,google okay hate,google okay hate,25,25,16,3,-0.15000000000000002,0.7,negative,-0.4215,0.288,0.561,0.152,negative,neutral,0.8557835151834463,negative
tweet_868,exceeded expectations Google! #hashtag,positive,Google,2025-08-12 06:08:59,user_355,85,361,1465,exceeded expectations google! hashtag,exceeded expectations google ! hashtag,exceeded expectation google hashtag,38,37,35,4,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.9174897264624214,positive
tweet_869,Netflix is mixed feelings #trending,neutral,Netflix,2025-08-28 12:46:21,user_124,52,455,3523,netflix is mixed feelings trending,netflix mixed feelings trending,netflix mixed feeling trending,35,34,30,4,0.0,0.25,neutral,0.128,0.333,0.0,0.667,positive,neutral,0.8511809867831444,neutral
tweet_870,Climate Change is could be better ,neutral,Climate Change,2025-08-06 21:11:45,user_106,61,282,6509,climate change is could be better,climate change could better,climate change could better,34,33,27,4,0.5,0.5,positive,0.4404,0.492,0.0,0.508,positive,neutral,0.7869571862434172,positive
tweet_871,blown away Amazon! #love,positive,Amazon,2025-08-30 00:45:05,user_282,60,389,2524,blown away amazon! love,blown away amazon ! love,blown away amazon love,24,23,22,4,0.5,0.6,positive,0.7096,0.747,0.0,0.253,positive,positive,0.93226381207681,positive
tweet_872,Olympics 2024 is a terrible quality #hate,negative,Olympics 2024,2025-08-24 22:14:46,user_133,98,349,5045,olympics 2024 is a terrible quality hate,olympics 2024 terrible quality hate,olympics terrible quality hate,41,40,30,4,-0.9,0.95,negative,-0.7783,0.0,0.773,0.227,negative,negative,0.8263381723153996,negative
tweet_873,Tesla Model 3 is as expected RT @user:,neutral,Tesla Model 3,2025-08-15 22:48:24,user_208,53,324,6559,tesla model 3 is as expected,tesla model 3 expected,tesla model expected,38,28,20,3,-0.1,0.4,neutral,0.0,0.0,0.0,1.0,neutral,neutral,0.7936713798494162,neutral
tweet_874,amazing product Apple! 👍,positive,Apple,2025-08-23 09:37:52,user_20,67,21,7518,amazing product apple!,amazing product apple !,amazing product apple,24,22,21,3,0.6000000000000001,0.9,positive,0.5859,0.655,0.0,0.345,positive,positive,0.8709079397148762,positive
tweet_875,Google is average product check this out!,neutral,Google,2025-08-28 20:59:19,user_167,38,478,3469,google is average product check this out!,google average product check !,google average product check,41,41,28,4,-0.15,0.39999999999999997,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.8614974426337481,neutral
tweet_876,Apple is fair price 👍,neutral,Apple,2025-08-24 22:01:57,user_422,40,263,2872,apple is fair price,apple fair price,apple fair price,21,19,16,3,0.7,0.9,positive,0.3182,0.535,0.0,0.465,positive,neutral,0.8781014326913827,positive
tweet_877,ChatGPT is typical 👎...,neutral,ChatGPT,2025-08-15 09:28:31,user_170,23,470,9909,chatgpt is typical ...,chatgpt typical ...,chatgpt typical,23,22,15,2,-0.16666666666666666,0.5,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.8295725866489639,neutral
tweet_878,Google is average product 🔥,neutral,Google,2025-08-12 14:12:34,user_479,61,128,8143,google is average product,google average product,google average product,27,25,22,3,-0.15,0.39999999999999997,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.9014116744552542,neutral
tweet_879,perfect choice Olympics 2024! #hashtag,positive,Olympics 2024,2025-08-29 15:29:26,user_187,71,350,4358,perfect choice olympics 2024! hashtag,perfect choice olympics 2024 ! hashtag,perfect choice olympics hashtag,38,37,31,4,1.0,1.0,positive,0.5719,0.552,0.0,0.448,positive,positive,0.8907476561367444,positive
tweet_880,outstanding Microsoft! lol,positive,Microsoft,2025-08-16 12:55:29,user_417,74,337,7301,outstanding microsoft! lol,outstanding microsoft ! lol,outstanding microsoft lol,26,26,25,3,0.65,0.7875,positive,0.7783,0.872,0.0,0.128,positive,positive,0.8026810243447776,positive
tweet_881,exceeded expectations Apple! 💯,positive,Apple,2025-08-16 05:08:08,user_167,63,413,1149,exceeded expectations apple!,exceeded expectations apple !,exceeded expectation apple,30,28,26,3,0.0,0.0,neutral,0.0,0.0,0.0,1.0,neutral,positive,0.9082490926315548,positive
tweet_882,Netflix is it's okay ,neutral,Netflix,2025-08-14 15:38:26,user_340,39,306,8663,netflix is it is okay,netflix okay,netflix okay,21,21,12,2,0.5,0.5,positive,0.2263,0.655,0.0,0.345,positive,neutral,0.905631088317606,positive
tweet_883,iPhone 15 is a waste of money 😢,negative,iPhone 15,2025-08-13 07:04:48,user_478,51,16,4932,iphone 15 is a waste of money,iphone 15 waste money,iphone waste money,31,29,18,3,-0.2,0.0,negative,-0.4215,0.0,0.583,0.417,negative,negative,0.8751665263635806,negative
tweet_884,Microsoft is a poor service 💯,negative,Microsoft,2025-08-26 18:38:02,user_453,27,465,6706,microsoft is a poor service,microsoft poor service,microsoft poor service,29,27,22,3,-0.4,0.6,negative,-0.4767,0.0,0.608,0.392,negative,negative,0.8379155388151187,negative
tweet_885,Microsoft is average product 👍,neutral,Microsoft,2025-08-20 06:34:28,user_288,48,125,7122,microsoft is average product,microsoft average product,microsoft average product,30,28,25,3,-0.15,0.39999999999999997,negative,0.0,0.0,0.0,1.0,neutral,neutral,0.846818575490725,neutral
tweet_886,Netflix is a broken #love,negative,Netflix,2025-08-04 21:45:42,user_21,89,336,6044,netflix is a broken love,netflix broken love,netflix broken love,25,24,19,3,0.04999999999999999,0.5,neutral,0.2732,0.506,0.373,0.12,positive,negative,0.7135040843623275,negative
tweet_887,outstanding Tesla Model 3! 💯,positive,Tesla Model 3,2025-08-12 18:31:47,user_45,95,342,7658,outstanding tesla model 3!,outstanding tesla model 3 !,outstanding tesla model,28,26,23,3,0.5,0.875,positive,0.6124,0.667,0.0,0.333,positive,positive,0.7538239348434812,positive
tweet_888,ChatGPT is mixed feelings agree?,neutral,ChatGPT,2025-08-09 10:21:36,user_266,19,334,1963,chatgpt is mixed feelings agree?,chatgpt mixed feelings agree ?,chatgpt mixed feeling agree,32,32,27,4,0.0,0.25,neutral,0.4588,0.667,0.0,0.333,positive,neutral,0.8483074670033878,neutral
tweet_889,Microsoft is not bad #love,neutral,Microsoft,2025-08-13 16:47:41,user_376,72,186,8100,microsoft is not bad love,microsoft not bad love,microsoft not bad love,26,25,22,4,0.42499999999999993,0.6333333333333333,positive,-0.1326,0.347,0.41,0.243,negative,neutral,0.6731066732291204,neutral
tweet_890,Google is not bad 😍,neutral,Google,2025-08-28 13:47:41,user_383,66,44,8906,google is not bad,google not bad,google not bad,19,17,14,3,0.3499999999999999,0.6666666666666666,positive,0.431,0.588,0.0,0.412,positive,neutral,0.8710632140529305,positive
tweet_891,Climate Change is a broken #trending,negative,Climate Change,2025-08-29 22:02:43,user_25,12,216,6081,climate change is a broken trending,climate change broken trending,climate change broken trending,36,35,30,4,-0.4,0.4,negative,-0.4767,0.0,0.508,0.492,negative,negative,0.8281095079755539,negative
tweet_892,Tesla Model 3 is not bad agree?,neutral,Tesla Model 3,2025-08-26 00:53:23,user_403,74,479,7256,tesla model 3 is not bad agree?,tesla model 3 not bad agree ?,tesla model not bad agree,31,31,25,5,0.3499999999999999,0.6666666666666666,positive,0.1877,0.358,0.265,0.377,positive,neutral,0.7560570643074859,positive
tweet_893,top notch ChatGPT! #amazing,positive,ChatGPT,2025-08-09 05:05:05,user_116,53,64,1811,top notch chatgpt! amazing,top notch chatgpt ! amazing,top notch chatgpt amazing,27,26,25,4,0.55,0.7,positive,0.6808,0.737,0.0,0.263,positive,positive,0.8926974772949643,positive
tweet_894,excellent service iPhone 15! 👍,positive,iPhone 15,2025-08-16 03:00:43,user_291,23,22,5172,excellent service iphone 15!,excellent service iphone 15 !,excellent service iphone,30,28,24,3,1.0,1.0,positive,0.5719,0.649,0.0,0.351,positive,positive,0.879089298682674,positive
