id,text,sentiment,topic,timestamp,user_id,retweets,likes,followers,cleaned_text,no_stopwords,lemmatized_text,original_length,cleaned_length,final_length,word_count
tweet_816,perfect choice Netflix! RT @user:,positive,Netflix,2025-08-10 19:01:16,user_89,18,259,9738,perfect choice netflix!,perfect choice netflix !,perfect choice netflix,33,23,22,3
tweet_817,exceeded expectations iPhone 15! 😢,positive,iPhone 15,2025-08-05 00:53:47,user_120,58,124,538,exceeded expectations iphone 15!,exceeded expectations iphone 15 !,exceeded expectation iphone,34,32,27,3
tweet_818,Tesla Model 3 is as expected @mention,neutral,Tesla Model 3,2025-08-28 12:12:43,user_422,95,184,633,tesla model 3 is as expected,tesla model 3 expected,tesla model expected,37,28,20,3
tweet_819,Olympics 2024 is could be better lol,neutral,Olympics 2024,2025-08-12 03:31:38,user_446,93,200,1993,olympics 2024 is could be better lol,olympics 2024 could better lol,olympics could better lol,36,36,25,4
tweet_820,totally worth it Amazon! 👎,positive,Amazon,2025-08-12 19:05:28,user_324,9,142,4601,totally worth it amazon!,totally worth amazon !,totally worth amazon,26,24,20,3
tweet_821,outstanding Olympics 2024! lol,positive,Olympics 2024,2025-08-11 18:12:44,user_203,52,222,1047,outstanding olympics 2024! lol,outstanding olympics 2024 ! lol,outstanding olympics lol,30,30,24,3
tweet_822,incredible quality Netflix! @mention,positive,Netflix,2025-08-26 19:20:41,user_414,0,443,4150,incredible quality netflix!,incredible quality netflix !,incredible quality netflix,36,27,26,3
tweet_823,Microsoft is ordinary check this out!,neutral,Microsoft,2025-08-25 12:15:22,user_344,74,145,7710,microsoft is ordinary check this out!,microsoft ordinary check !,microsoft ordinary check,37,37,24,3
tweet_824,Google is moderate ...,neutral,Google,2025-08-18 00:01:47,user_286,92,448,9054,google is moderate ...,google moderate ...,google moderate,22,22,15,2
tweet_825,incredible quality Climate Change! thoughts?,positive,Climate Change,2025-08-10 11:35:56,user_249,43,368,2006,incredible quality climate change! thoughts?,incredible quality climate change ! thoughts ?,incredible quality climate change thought,44,44,41,5
tweet_826,Microsoft is a worst purchase ,negative,Microsoft,2025-08-24 11:22:54,user_445,94,367,3024,microsoft is a worst purchase,microsoft worst purchase,microsoft worst purchase,30,29,24,3
tweet_827,Tesla Model 3 is a broken via @user,negative,Tesla Model 3,2025-08-25 22:45:40,user_315,22,490,9771,tesla model 3 is a broken via,tesla model 3 broken,tesla model broken,35,29,18,3
tweet_828,ChatGPT is fair price RT @user:,neutral,ChatGPT,2025-08-17 18:22:47,user_336,61,98,8810,chatgpt is fair price,chatgpt fair price,chatgpt fair price,31,21,18,3
tweet_829,Climate Change is a frustrating experience 👍,negative,Climate Change,2025-08-03 08:28:49,user_392,59,381,8420,climate change is a frustrating experience,climate change frustrating experience,climate change frustrating experience,44,42,37,4
tweet_830,highly recommend Apple! via @user,positive,Apple,2025-08-02 20:07:23,user_30,25,122,4883,highly recommend apple! via,highly recommend apple !,highly recommend apple,33,27,22,3
tweet_831,best ever Apple! agree?,positive,Apple,2025-08-21 16:52:20,user_195,52,424,9186,best ever apple! agree?,best ever apple ! agree ?,best ever apple agree,23,23,21,4
tweet_832,ChatGPT is reasonable option via @user,neutral,ChatGPT,2025-08-06 13:46:00,user_8,93,157,7371,chatgpt is reasonable option via,chatgpt reasonable option,chatgpt reasonable option,38,32,25,3
tweet_833,Google is it's okay #hate,neutral,Google,2025-08-20 20:18:10,user_376,89,54,484,google is it is okay hate,google okay hate,google okay hate,25,25,16,3
tweet_834,Apple is typical omg,neutral,Apple,2025-08-26 03:11:02,user_428,62,93,490,apple is typical omg,apple typical omg,apple typical omg,20,20,17,3
tweet_835,perfect choice iPhone 15! agree?,positive,iPhone 15,2025-08-18 06:07:05,user_129,68,475,7244,perfect choice iphone 15! agree?,perfect choice iphone 15 ! agree ?,perfect choice iphone agree,32,32,27,4
tweet_836,perfect choice Amazon! #fail,positive,Amazon,2025-08-26 20:04:53,user_87,37,138,5297,perfect choice amazon! fail,perfect choice amazon ! fail,perfect choice amazon fail,28,27,26,4
tweet_837,Google is not bad 👍,neutral,Google,2025-08-15 18:10:34,user_380,59,114,1094,google is not bad,google not bad,google not bad,19,17,14,3
tweet_838,blown away Olympics 2024! ,positive,Olympics 2024,2025-08-14 23:06:40,user_120,60,149,8383,blown away olympics 2024!,blown away olympics 2024 !,blown away olympics,26,25,19,3
tweet_839,Apple is a useless #hashtag,negative,Apple,2025-08-24 06:35:11,user_402,72,375,3815,apple is a useless hashtag,apple useless hashtag,apple useless hashtag,27,26,21,3
tweet_840,Climate Change is a not worth it via @user!!!,negative,Climate Change,2025-08-15 20:34:18,user_182,84,363,5892,climate change is a not worth it via !!!,climate change not worth ! ! !,climate change not worth,45,40,24,4
tweet_841,highly recommend Apple! ,positive,Apple,2025-08-23 11:15:41,user_45,90,432,5000,highly recommend apple!,highly recommend apple !,highly recommend apple,24,23,22,3
tweet_842,outstanding ChatGPT! 👎,positive,ChatGPT,2025-08-23 01:58:26,user_54,58,274,2343,outstanding chatgpt!,outstanding chatgpt !,outstanding chatgpt,22,20,19,2
tweet_843,exceeded expectations iPhone 15! #hashtag,positive,iPhone 15,2025-08-18 11:40:42,user_415,73,302,1977,exceeded expectations iphone 15! hashtag,exceeded expectations iphone 15 ! hashtag,exceeded expectation iphone hashtag,41,40,35,4
tweet_844,fantastic experience Olympics 2024! omg,positive,Olympics 2024,2025-08-30 04:17:07,user_214,22,191,7793,fantastic experience olympics 2024! omg,fantastic experience olympics 2024 ! omg,fantastic experience olympics omg,39,39,33,4
tweet_845,Google is a total disappointment 👍,negative,Google,2025-08-30 11:11:05,user_311,78,248,8888,google is a total disappointment,google total disappointment,google total disappointment,34,32,27,3
tweet_846,excellent service Netflix! #love,positive,Netflix,2025-08-24 17:12:01,user_400,85,431,8180,excellent service netflix! love,excellent service netflix ! love,excellent service netflix love,32,31,30,4
tweet_847,Netflix is a complete failure #hashtag,negative,Netflix,2025-08-13 21:05:08,user_357,78,193,8698,netflix is a complete failure hashtag,netflix complete failure hashtag,netflix complete failure hashtag,38,37,32,4
tweet_848,Apple is standard quality 👎,neutral,Apple,2025-08-05 23:35:29,user_200,78,472,5187,apple is standard quality,apple standard quality,apple standard quality,27,25,22,3
tweet_849,exceeded expectations Amazon! omg,positive,Amazon,2025-08-05 05:15:17,user_73,30,499,9560,exceeded expectations amazon! omg,exceeded expectations amazon ! omg,exceeded expectation amazon omg,33,33,31,4
tweet_850,Olympics 2024 is reasonable option check this out!,neutral,Olympics 2024,2025-08-09 09:16:06,user_162,66,351,1049,olympics 2024 is reasonable option check this out!,olympics 2024 reasonable option check !,olympics reasonable option check,50,50,32,4
tweet_851,Climate Change is average product 😢,neutral,Climate Change,2025-08-07 08:14:23,user_127,33,434,8366,climate change is average product,climate change average product,climate change average product,35,33,30,4
tweet_852,amazing product Microsoft! agree?,positive,Microsoft,2025-08-26 09:43:15,user_77,77,451,8973,amazing product microsoft! agree?,amazing product microsoft ! agree ?,amazing product microsoft agree,33,33,31,4
tweet_853,awesome iPhone 15! 😍,positive,iPhone 15,2025-08-05 08:10:59,user_370,16,314,5858,awesome iphone 15!,awesome iphone 15 !,awesome iphone,20,18,14,2
tweet_854,highly recommend Tesla Model 3! 🔥,positive,Tesla Model 3,2025-08-05 08:44:47,user_110,52,374,1868,highly recommend tesla model 3!,highly recommend tesla model 3 !,highly recommend tesla model,33,31,28,4
tweet_855,iPhone 15 is a terrible quality 👎,negative,iPhone 15,2025-08-15 16:59:45,user_140,34,55,5425,iphone 15 is a terrible quality,iphone 15 terrible quality,iphone terrible quality,33,31,23,3
tweet_856,best ever Google! lol,positive,Google,2025-08-18 04:52:58,user_130,21,120,6662,best ever google! lol,best ever google ! lol,best ever google lol,21,21,20,4
tweet_857,ChatGPT is reasonable option lol,neutral,ChatGPT,2025-08-24 15:02:25,user_366,82,480,4587,chatgpt is reasonable option lol,chatgpt reasonable option lol,chatgpt reasonable option lol,32,32,29,4
tweet_858,Google is as expected check this out!,neutral,Google,2025-08-15 06:12:36,user_497,71,176,1579,google is as expected check this out!,google expected check !,google expected check,37,37,21,3
tweet_859,top notch Olympics 2024! ,positive,Olympics 2024,2025-08-30 10:41:50,user_136,11,498,5419,top notch olympics 2024!,top notch olympics 2024 !,top notch olympics,25,24,18,3
tweet_860,Microsoft is it's okay #fail,neutral,Microsoft,2025-08-18 13:40:33,user_196,97,388,5304,microsoft is it is okay fail,microsoft okay fail,microsoft okay fail,28,28,19,3
tweet_861,TESLA MODEL 3 IS A WORST PURCHASE 👎,negative,Tesla Model 3,2025-08-25 22:57:55,user_319,42,206,7363,tesla model 3 is a worst purchase,tesla model 3 worst purchase,tesla model worst purchase,35,33,26,4
tweet_862,Climate Change is a terrible quality lol,negative,Climate Change,2025-08-16 15:20:53,user_468,80,170,3300,climate change is a terrible quality lol,climate change terrible quality lol,climate change terrible quality lol,40,40,35,5
tweet_863,Olympics 2024 is a terrible quality ,negative,Olympics 2024,2025-08-28 19:43:06,user_129,9,141,1456,olympics 2024 is a terrible quality,olympics 2024 terrible quality,olympics terrible quality,36,35,25,3
tweet_864,Olympics 2024 is a useless #hashtag,negative,Olympics 2024,2025-08-03 17:23:29,user_210,99,310,4663,olympics 2024 is a useless hashtag,olympics 2024 useless hashtag,olympics useless hashtag,35,34,24,3
tweet_865,iPhone 15 is a avoid this 😢,negative,iPhone 15,2025-08-08 04:36:54,user_7,70,405,2996,iphone 15 is a avoid this,iphone 15 avoid,iphone avoid,27,25,12,2
tweet_866,Netflix is could be better 💯,neutral,Netflix,2025-08-17 14:26:59,user_348,38,391,2785,netflix is could be better,netflix could better,netflix could better,28,26,20,3
tweet_867,Google is it's okay #hate,neutral,Google,2025-08-07 15:43:42,user_196,41,88,966,google is it is okay hate,google okay hate,google okay hate,25,25,16,3
tweet_868,exceeded expectations Google! #hashtag,positive,Google,2025-08-12 06:08:59,user_355,85,361,1465,exceeded expectations google! hashtag,exceeded expectations google ! hashtag,exceeded expectation google hashtag,38,37,35,4
tweet_869,Netflix is mixed feelings #trending,neutral,Netflix,2025-08-28 12:46:21,user_124,52,455,3523,netflix is mixed feelings trending,netflix mixed feelings trending,netflix mixed feeling trending,35,34,30,4
tweet_870,Climate Change is could be better ,neutral,Climate Change,2025-08-06 21:11:45,user_106,61,282,6509,climate change is could be better,climate change could better,climate change could better,34,33,27,4
tweet_871,blown away Amazon! #love,positive,Amazon,2025-08-30 00:45:05,user_282,60,389,2524,blown away amazon! love,blown away amazon ! love,blown away amazon love,24,23,22,4
tweet_872,Olympics 2024 is a terrible quality #hate,negative,Olympics 2024,2025-08-24 22:14:46,user_133,98,349,5045,olympics 2024 is a terrible quality hate,olympics 2024 terrible quality hate,olympics terrible quality hate,41,40,30,4
tweet_873,Tesla Model 3 is as expected RT @user:,neutral,Tesla Model 3,2025-08-15 22:48:24,user_208,53,324,6559,tesla model 3 is as expected,tesla model 3 expected,tesla model expected,38,28,20,3
tweet_874,amazing product Apple! 👍,positive,Apple,2025-08-23 09:37:52,user_20,67,21,7518,amazing product apple!,amazing product apple !,amazing product apple,24,22,21,3
tweet_875,Google is average product check this out!,neutral,Google,2025-08-28 20:59:19,user_167,38,478,3469,google is average product check this out!,google average product check !,google average product check,41,41,28,4
tweet_876,Apple is fair price 👍,neutral,Apple,2025-08-24 22:01:57,user_422,40,263,2872,apple is fair price,apple fair price,apple fair price,21,19,16,3
tweet_877,ChatGPT is typical 👎...,neutral,ChatGPT,2025-08-15 09:28:31,user_170,23,470,9909,chatgpt is typical ...,chatgpt typical ...,chatgpt typical,23,22,15,2
tweet_878,Google is average product 🔥,neutral,Google,2025-08-12 14:12:34,user_479,61,128,8143,google is average product,google average product,google average product,27,25,22,3
tweet_879,perfect choice Olympics 2024! #hashtag,positive,Olympics 2024,2025-08-29 15:29:26,user_187,71,350,4358,perfect choice olympics 2024! hashtag,perfect choice olympics 2024 ! hashtag,perfect choice olympics hashtag,38,37,31,4
tweet_880,outstanding Microsoft! lol,positive,Microsoft,2025-08-16 12:55:29,user_417,74,337,7301,outstanding microsoft! lol,outstanding microsoft ! lol,outstanding microsoft lol,26,26,25,3
tweet_881,exceeded expectations Apple! 💯,positive,Apple,2025-08-16 05:08:08,user_167,63,413,1149,exceeded expectations apple!,exceeded expectations apple !,exceeded expectation apple,30,28,26,3
tweet_882,Netflix is it's okay ,neutral,Netflix,2025-08-14 15:38:26,user_340,39,306,8663,netflix is it is okay,netflix okay,netflix okay,21,21,12,2
tweet_883,iPhone 15 is a waste of money 😢,negative,iPhone 15,2025-08-13 07:04:48,user_478,51,16,4932,iphone 15 is a waste of money,iphone 15 waste money,iphone waste money,31,29,18,3
tweet_884,Microsoft is a poor service 💯,negative,Microsoft,2025-08-26 18:38:02,user_453,27,465,6706,microsoft is a poor service,microsoft poor service,microsoft poor service,29,27,22,3
tweet_885,Microsoft is average product 👍,neutral,Microsoft,2025-08-20 06:34:28,user_288,48,125,7122,microsoft is average product,microsoft average product,microsoft average product,30,28,25,3
tweet_886,Netflix is a broken #love,negative,Netflix,2025-08-04 21:45:42,user_21,89,336,6044,netflix is a broken love,netflix broken love,netflix broken love,25,24,19,3
tweet_887,outstanding Tesla Model 3! 💯,positive,Tesla Model 3,2025-08-12 18:31:47,user_45,95,342,7658,outstanding tesla model 3!,outstanding tesla model 3 !,outstanding tesla model,28,26,23,3
tweet_888,ChatGPT is mixed feelings agree?,neutral,ChatGPT,2025-08-09 10:21:36,user_266,19,334,1963,chatgpt is mixed feelings agree?,chatgpt mixed feelings agree ?,chatgpt mixed feeling agree,32,32,27,4
tweet_889,Microsoft is not bad #love,neutral,Microsoft,2025-08-13 16:47:41,user_376,72,186,8100,microsoft is not bad love,microsoft not bad love,microsoft not bad love,26,25,22,4
tweet_890,Google is not bad 😍,neutral,Google,2025-08-28 13:47:41,user_383,66,44,8906,google is not bad,google not bad,google not bad,19,17,14,3
tweet_891,Climate Change is a broken #trending,negative,Climate Change,2025-08-29 22:02:43,user_25,12,216,6081,climate change is a broken trending,climate change broken trending,climate change broken trending,36,35,30,4
tweet_892,Tesla Model 3 is not bad agree?,neutral,Tesla Model 3,2025-08-26 00:53:23,user_403,74,479,7256,tesla model 3 is not bad agree?,tesla model 3 not bad agree ?,tesla model not bad agree,31,31,25,5
tweet_893,top notch ChatGPT! #amazing,positive,ChatGPT,2025-08-09 05:05:05,user_116,53,64,1811,top notch chatgpt! amazing,top notch chatgpt ! amazing,top notch chatgpt amazing,27,26,25,4
tweet_894,excellent service iPhone 15! 👍,positive,iPhone 15,2025-08-16 03:00:43,user_291,23,22,5172,excellent service iphone 15!,excellent service iphone 15 !,excellent service iphone,30,28,24,3
tweet_895,Netflix is a regret buying #trending,negative,Netflix,2025-08-20 21:05:54,user_322,42,313,479,netflix is a regret buying trending,netflix regret buying trending,netflix regret buying trending,36,35,30,4
tweet_896,Apple is a broken 💯,negative,Apple,2025-08-06 10:33:27,user_122,72,9,6781,apple is a broken,apple broken,apple broken,19,17,12,2
